GPST,Ax,Ay,Az,Gx,Gy,Gz
391079.157,-1.4121575999999998,-9.7478101,0.8727918499999999,-0.007,0.011,-0.012
391079.197,-1.4121575999999998,-9.6889702,0.9218251,-0.002,-0.021,-0.029
391079.237,-1.372931,-9.6301303,0.95124505,0.007,-0.018,-0.011
391079.277,-1.4317708999999998,-9.6889702,0.8041453,0.007,-0.045,-0.022
391079.317,-1.2944778,-9.69877685,0.93163175,0.01,-0.04,-0.011
391079.357,-1.36312435,-9.6301303,0.8924051499999999,0.004,-0.001,-0.005
391079.397,-1.372931,-9.6301303,0.8924051499999999,0.005,-0.023,-0.017
391079.437,-1.3827376499999997,-9.63993695,0.93163175,-0.003,-0.012,-0.008
391079.477,-1.44157755,-9.6889702,0.8629851999999999,-0.003,-0.014,-0.007
391079.516,-1.4121575999999998,-9.6693569,0.91201845,-0.007,-0.028,0.006
391079.556,-1.3533177,-9.63993695,0.91201845,-0.003,-0.055,0.004
391079.596,-1.26505785,-9.6301303,0.9414384,-0.013,-0.024,0.009
391079.636,-1.2944778,-9.6497436,0.9022118,-0.019,-0.003,-0.009
391079.676,-1.32389775,-9.7085835,0.91201845,-0.017,0.013,-0.008
391079.716,-1.3827376499999997,-9.7281968,0.93163175,-0.018,0.028,-0.006
391079.756,-1.4317708999999998,-9.67916355,1.0002783,-0.008,0.026,-0.016
391079.796,-1.44157755,-9.69877685,0.91201845,0.01,0.01,0.015
391079.836,-1.4317708999999998,-9.6301303,0.8433718999999998,0.007,-0.019,0.018
391079.876,-1.3337044,-9.56148375,0.8924051499999999,-0.003,-0.01,0.003
391079.916,-1.34351105,-9.75761675,0.9218251,-0.011,0.008,0.006
391079.956,-1.36312435,-9.6889702,0.9610517,-0.002,0.025,0.001
391079.996,-1.3533177,-9.62032365,0.9022118,0.002,0.007,0.019
391080.036,-1.372931,-9.62032365,0.8825985,-0.012,0.014,0.003
391080.076,-1.46119085,-9.7085835,0.9022118,-0.015,0.03,-0.02
391080.116,-1.5004174499999998,-9.6889702,0.9414384,-0.011,0.012,0.005
391080.156,-1.4906107999999998,-9.65955025,0.93163175,-0.002,-0.03,0.003
391080.196,-1.44157755,-9.65955025,0.9022118,0.002,-0.058,-0.012
391080.236,-1.36312435,-9.69877685,0.8727918499999999,0.003,-0.053,0.006
391080.276,-1.2944778,-9.65955025,0.91201845,-0.005,-0.014,0.01
391080.316,-1.2944778,-9.610517,1.0002783,-0.011,0.028,-0.007
391080.356,-1.44157755,-9.67916355,0.8727918499999999,-0.009,0.032,-0.004
391080.396,-1.4906107999999998,-9.65955025,0.8433718999999998,-0.011,0.008,0.005
391080.436,-1.46119085,-9.6693569,0.9022118,-0.013,-0.01,-0.005
391080.476,-1.4023509499999998,-9.65955025,0.95124505,-0.01,-0.011,-0.007
391080.515,-1.4023509499999998,-9.65955025,0.9414384,-0.006,-0.009,-0.008
391080.555,-1.4121575999999998,-9.6497436,0.91201845,-0.007,0.007,-0.006
391080.595,-1.4121575999999998,-9.65955025,0.9022118,-0.007,0.007,-0.005
391080.635,-1.4219642499999998,-9.6301303,0.93163175,-0.014,0.019,-0.005
391080.675,-1.4317708999999998,-9.6889702,0.9610517,-0.011,0.015,-0.016
391080.715,-1.4709975,-9.6889702,0.95124505,-0.007,0.027,-0.006
391080.755,-1.5004174499999998,-9.6497436,0.9414384,0.001,-0.004,-0.008
391080.795,-1.5102240999999998,-9.73800345,0.8924051499999999,0.008,-0.01,-0.006
391080.835,-1.4709975,-9.67916355,0.93163175,0.007,-0.032,-0.013
391080.875,-1.4219642499999998,-9.6301303,0.980665,0.014,-0.045,-0.013
391080.915,-1.4121575999999998,-9.6889702,0.9218251,0.012,-0.028,-0.006
391080.955,-1.4219642499999998,-9.6497436,0.9218251,0.001,-0.016,0.002
391080.995,-1.4317708999999998,-9.65955025,0.9414384,-0.003,-0.014,0.009
391081.035,-1.4709975,-9.7085835,0.9022118,-0.009,0.005,0.014
391081.074,-1.46119085,-9.5516771,0.83356525,-0.015,-0.034,0.035
391081.114,-1.36312435,-9.54187045,0.8825985,-0.01,-0.063,0.038
391081.154,-1.28467115,-9.65955025,0.8825985,-0.021,0.001,0.019
391081.194,-1.2748645,-9.7674234,0.8924051499999999,-0.028,0.051,0.022
391081.234,-1.26505785,-9.60071035,0.99047165,-0.027,0.074,0.026
391081.274,-1.372931,-9.5516771,0.95124505,-0.025,0.068,-0.028
391081.314,-1.4317708999999998,-9.75761675,0.9022118,-0.012,0.058,-0.023
391081.354,-1.4906107999999998,-9.77723005,0.93163175,-0.005,0.084,0.009
391081.394,-1.53964405,-9.6301303,0.95124505,0.001,0.078,-0.006
391081.434,-1.5298374,-9.65955025,0.95124505,0.013,0.033,0.011
391081.474,-1.569064,-9.6497436,0.8924051499999999,0.013,0.036,-0.002
391081.513,-1.55925735,-9.63993695,0.8433718999999998,0.011,0.01,-0.01
391081.553,-1.5494507,-9.6693569,0.9022118,-0.004,0.005,-0.006
391081.593,-1.5494507,-9.590903699999998,0.91201845,0.0,-0.036,-0.018
391081.633,-1.46119085,-9.60071035,0.97085835,-0.003,-0.036,0.001
391081.673,-1.53964405,-9.62032365,0.8531785499999999,-0.007,-0.019,0.0
391081.713,-1.4906107999999998,-9.71839015,0.93163175,-0.008,-0.034,0.003
391081.753,-1.4808041499999998,-9.6497436,0.97085835,-0.004,-0.022,0.011
391081.793,-1.4906107999999998,-9.67916355,0.97085835,0.003,-0.033,-0.001
391081.833,-1.4317708999999998,-9.60071035,0.9610517,0.006,-0.041,0.014
391081.873,-1.4121575999999998,-9.6497436,0.9414384,0.002,-0.013,0.007
391081.913,-1.4808041499999998,-9.71839015,0.9414384,-0.008,0.012,-0.011
391081.953,-1.5004174499999998,-9.7085835,1.0296982499999998,0.0,0.01,-0.01
391081.993,-1.4808041499999998,-9.6301303,0.97085835,0.013,0.002,0.007
391082.033,-1.44157755,-9.590903699999998,0.8924051499999999,0.007,-0.016,-0.009
391082.073,-1.4023509499999998,-9.6693569,0.9218251,-0.004,0.014,-0.029
391082.113,-1.4317708999999998,-9.6693569,0.95124505,-0.012,0.06,-0.028
391082.153,-1.4808041499999998,-9.58109705,0.99047165,-0.012,0.06,-0.025
391082.193,-1.569064,-9.610517,0.95124505,-0.013,0.061,-0.047
391082.233,-1.5886772999999998,-9.6889702,0.91201845,-0.005,0.027,-0.039
391082.273,-1.569064,-9.65955025,0.9218251,-0.004,0.031,-0.002
391082.313,-1.5102240999999998,-9.63993695,0.9218251,0.004,0.026,0.01
391082.353,-1.4513842,-9.56148375,0.91201845,0.0,0.005,0.015
391082.393,-1.4317708999999998,-9.6497436,0.9218251,-0.003,0.017,-0.002
391082.433,-1.4906107999999998,-9.7478101,0.9022118,-0.009,0.054,-0.001
391082.473,-1.569064,-9.62032365,0.91201845,-0.011,0.027,-0.008
391082.513,-1.5494507,-9.590903699999998,0.9414384,-0.005,-0.02,-0.011
391082.552,-1.52003075,-9.63993695,0.8924051499999999,-0.01,-0.035,0.004
391082.592,-1.4808041499999998,-9.6889702,0.95124505,-0.008,0.002,0.009
391082.632,-1.4906107999999998,-9.67916355,0.9414384,-0.003,-0.006,0.011
391082.672,-1.4513842,-9.63993695,0.97085835,0.003,-0.031,0.005
391082.712,-1.44157755,-9.67916355,0.95124505,0.006,-0.025,-0.007
391082.752,-1.4709975,-9.6497436,0.9022118,0.005,-0.024,-0.008
391082.792,-1.4513842,-9.6301303,0.9414384,-0.002,-0.026,0.005
391082.832,-1.4906107999999998,-9.60071035,0.97085835,-0.005,-0.013,-0.014
391082.872,-1.52003075,-9.6693569,0.91201845,-0.004,-0.036,-0.013
391082.912,-1.4513842,-9.60071035,0.97085835,-0.008,-0.041,0.003
391082.952,-1.4709975,-9.6889702,0.9218251,-0.012,-0.014,-0.008
391082.992,-1.4121575999999998,-9.6497436,1.0395048999999998,-0.013,0.01,-0.009
391083.032,-1.5004174499999998,-9.63993695,0.99047165,-0.003,0.029,-0.003
391083.073,-1.52003075,-9.62032365,0.91201845,-0.002,0.007,0.003
391083.113,-1.5102240999999998,-9.610517,0.9022118,-0.016,-0.002,-0.01
391083.153,-1.4808041499999998,-9.6693569,0.97085835,-0.018,-0.001,-0.015
391083.193,-1.4709975,-9.63993695,1.01008495,-0.015,0.011,-0.003
391083.233,-1.52003075,-9.63993695,0.99047165,-0.014,0.013,-0.015
391083.273,-1.569064,-9.69877685,0.95124505,-0.011,0.011,-0.01
391083.313,-1.569064,-9.63993695,0.9414384,-0.003,-0.001,0.006
391083.353,-1.5494507,-9.62032365,0.95124505,-0.009,-0.039,-0.011
391083.393,-1.46119085,-9.77723005,0.9218251,0.004,-0.061,-0.021
391083.433,-1.2748645,-9.5320638,1.0002783,0.003,-0.037,0.01
391083.473,-1.3925442999999995,-9.71839015,0.8825985,-0.006,0.012,-0.032
391083.513,-1.34351105,-9.71839015,1.0198915999999998,0.001,0.035,-0.016
391083.552,-1.4709975,-9.5516771,0.97085835,0.003,0.081,0.009
391083.592,-1.569064,-9.65955025,0.8237586,0.001,0.034,-0.009
391083.632,-1.5298374,-9.63993695,0.91201845,-0.015,0.007,0.001
391083.672,-1.569064,-9.6889702,0.9610517,-0.009,-0.01,-0.033
391083.712,-1.4906107999999998,-9.7085835,0.97085835,0.007,-0.04,-0.005
391083.752,-1.4219642499999998,-9.6301303,0.97085835,0.001,-0.04,-0.002
391083.792,-1.3925442999999995,-9.60071035,0.9022118,0.003,-0.044,-0.026
391083.832,-1.34351105,-9.6889702,0.980665,-0.011,-0.009,-0.014
391083.872,-1.4023509499999998,-9.502643849999998,1.0002783,-0.012,0.058,-0.02
391083.912,-1.55925735,-9.71839015,0.9022118,-0.028,0.028,-0.017
391083.952,-1.5102240999999998,-9.75761675,0.99047165,0.005,-0.014,-0.022
391083.992,-1.4906107999999998,-9.6497436,0.9414384,0.004,-0.021,0.009
391084.032,-1.4219642499999998,-9.65955025,1.01008495,0.005,-0.043,-0.036
391084.072,-1.372931,-9.60071035,1.0002783,0.008,-0.001,0.0
391084.112,-1.3925442999999995,-9.6301303,0.9414384,-0.005,0.002,0.015
391084.152,-1.44157755,-9.7085835,0.97085835,-0.009,0.029,-0.026
391084.192,-1.4513842,-9.6693569,0.97085835,0.001,0.023,-0.002
391084.232,-1.4317708999999998,-9.56148375,0.9414384,0.001,-0.002,0.013
391084.272,-1.3925442999999995,-9.6301303,0.91201845,-0.001,-0.01,-0.013
391084.312,-1.3337044,-9.69877685,0.9610517,-0.012,0.013,-0.004
391084.352,-1.4317708999999998,-9.67916355,0.99047165,-0.016,0.028,-0.014
391084.392,-1.4121575999999998,-9.63993695,1.04931155,-0.001,0.013,-0.024
391084.432,-1.4709975,-9.6301303,0.980665,-0.015,0.01,-0.004
391084.472,-1.4906107999999998,-9.73800345,0.980665,-0.003,0.055,-0.027
391084.512,-1.6279039,-9.56148375,0.7551120499999999,-0.018,0.008,0.009
391084.552,-1.5102240999999998,-9.54187045,0.9022118,-0.025,-0.081,0.011
391084.591,-1.372931,-9.71839015,0.9610517,-0.014,-0.064,-0.001
391084.631,-1.2944778,-9.7281968,0.97085835,-0.031,-0.019,0.027
391084.671,-1.3337044,-9.6889702,0.980665,-0.03,-0.075,-0.009
391084.711,-1.2748645,-9.58109705,1.0198915999999998,-0.012,-0.062,-0.025
391084.751,-1.24544455,-9.62032365,0.93163175,-0.007,-0.022,-0.014
391084.791,-1.3827376499999997,-9.79684335,0.8531785499999999,-0.029,0.059,-0.031
391084.831,-1.44157755,-9.7085835,0.99047165,-0.032,0.02,-0.038
391084.871,-1.4317708999999998,-9.610517,1.0296982499999998,-0.013,-0.03,-0.047
391084.911,-1.4219642499999998,-9.6301303,0.8727918499999999,0.003,-0.054,-0.058
391084.951,-1.34351105,-9.6693569,0.8924051499999999,-0.005,-0.003,-0.011
391084.991,-1.4219642499999998,-9.6889702,0.9022118,-0.007,0.06,0.007
391085.031,-1.4906107999999998,-9.6693569,0.95124505,-0.005,0.057,-0.006
391085.071,-1.4808041499999998,-9.65955025,0.97085835,0.003,0.023,0.006
391085.111,-1.4709975,-9.60071035,0.8433718999999998,-0.003,-0.014,0.028
391085.151,-1.4808041499999998,-9.58109705,0.81395195,-0.015,-0.049,-0.006
391085.191,-1.5298374,-9.79684335,0.8629851999999999,-0.012,-0.036,-0.008
391085.231,-1.4906107999999998,-9.71839015,0.9022118,0.009,-0.084,0.034
391085.271,-1.24544455,-9.590903699999998,0.9218251,0.004,-0.127,0.055
391085.311,-1.16699135,-9.6889702,0.8924051499999999,-0.016,-0.15,-0.018
391085.351,-1.04931155,-9.83606995,1.12776475,-0.006,-0.038,-0.056
391085.391,-1.1866046499999998,-9.65955025,1.01008495,0.012,0.074,-0.002
391085.431,-1.3827376499999997,-9.6889702,0.8825985,0.017,0.059,-0.037
391085.471,-1.28467115,-9.7478101,1.0198915999999998,0.021,0.067,-0.046
391085.511,-1.4121575999999998,-9.6497436,0.99047165,0.013,0.095,-0.037
391085.551,-1.4709975,-9.75761675,0.99047165,0.026,0.066,-0.067
391085.59,-1.4219642499999998,-9.7085835,1.0198915999999998,0.027,0.051,-0.047
391085.63,-1.44157755,-9.6693569,1.0002783,0.032,0.022,-0.019
391085.67,-1.3533177,-9.4339973,0.980665,0.042,-0.006,-0.029
391085.71,-1.2552512,-9.5516771,0.93163175,0.017,0.002,0.002
391085.75,-1.2160246,-9.6301303,0.95124505,-0.018,0.029,-0.016
391085.79,-1.2944778,-9.7281968,1.0591182,-0.038,0.069,-0.047
391085.83,-1.4513842,-9.81645665,1.06892485,-0.028,0.029,-0.051
391085.87,-1.4513842,-9.8851032,1.0787315,0.025,-0.04,-0.021
391085.91,-1.28467115,-9.5516771,1.08853815,0.068,-0.041,0.073
391085.95,-1.24544455,-9.36535075,0.784532,0.039,-0.05,0.084
391085.99,-1.1767979999999998,-9.610517,0.7551120499999999,-0.018,-0.126,-0.031
391086.03,-0.9414384,-9.75761675,1.20621795,-0.055,-0.043,-0.059
391086.07,-1.12776475,-9.62032365,1.28467115,-0.041,0.104,-0.048
391086.11,-1.44157755,-9.7478101,1.0787315,-0.013,0.099,-0.063
391086.15,-1.4808041499999998,-9.7478101,1.08853815,0.003,0.027,-0.041
391086.19,-1.5004174499999998,-9.6497436,0.97085835,0.022,0.007,0.001
391086.23,-1.372931,-9.69877685,0.9610517,0.02,-0.063,0.015
391086.27,-1.16699135,-9.58109705,1.12776475,0.013,-0.03,0.016
391086.31,-1.1964112999999998,-9.71839015,1.14737805,0.002,0.028,0.006
391086.35,-1.2748645,-9.65955025,1.0983448,0.009,0.023,-0.011
391086.39,-1.2748645,-9.610517,1.0787315,0.009,0.003,0.005
391086.43,-1.28467115,-9.590903699999998,1.01008495,-0.006,0.002,0.002
391086.47,-1.2944778,-9.6693569,1.0591182,-0.017,-0.009,-0.019
391086.51,-1.2748645,-9.71839015,1.1375714,-0.018,-0.012,0.004
391086.55,-1.26505785,-9.6497436,1.1179581,-0.009,-0.029,0.001
391086.589,-1.2356379,-9.610517,1.0296982499999998,-0.013,-0.02,0.004
391086.629,-1.26505785,-9.590903699999998,0.97085835,-0.031,-0.036,-0.011
391086.669,-1.2160246,-9.6693569,1.10815145,-0.038,-0.029,-0.02
391086.709,-1.2748645,-9.7870367,1.10815145,-0.038,0.017,-0.006
391086.749,-1.32389775,-9.62032365,1.0983448,-0.027,-0.009,-0.018
391086.789,-1.32389775,-9.62032365,1.01008495,-0.026,-0.053,-0.027
391086.829,-1.2748645,-9.77723005,1.01008495,-0.029,-0.06,-0.009
391086.869,-1.1571847,-9.6889702,1.06892485,-0.019,-0.034,0.001
391086.909,-1.14737805,-9.65955025,1.10815145,-0.022,-0.018,-0.004
391086.949,-1.14737805,-9.69877685,1.1179581,-0.01,-0.006,-0.018
391086.989,-1.2356379,-9.7281968,1.0296982499999998,0.002,0.035,-0.015
391087.029,-1.2748645,-9.73800345,0.93163175,0.01,0.0,0.003
391087.069,-1.12776475,-9.67916355,1.0296982499999998,0.021,-0.003,0.018
391087.108,-0.99047165,-9.6693569,1.0787315,0.018,0.072,0.037
391087.148,-1.1375714,-9.6889702,1.0002783,-0.001,0.133,0.018
391087.188,-1.1964112999999998,-9.5516771,1.1375714,-0.004,0.17,-0.007
391087.228,-1.4808041499999998,-9.5712904,0.95124505,-0.017,0.172,0.02
391087.268,-1.63771055,-9.6497436,0.8924051499999999,-0.025,0.067,-0.007
391087.308,-1.61809725,-9.7085835,0.9610517,-0.04,-0.018,-0.01
391087.348,-1.569064,-9.69877685,0.99047165,-0.037,-0.117,-0.006
391087.388,-1.34351105,-9.6889702,1.0395048999999998,-0.025,-0.165,0.007
391087.428,-1.1866046499999998,-9.65955025,1.0198915999999998,-0.026,-0.142,0.023
391087.468,-1.1571847,-9.6889702,0.93163175,-0.031,-0.096,0.019
391087.508,-1.0983448,-9.73800345,0.980665,-0.022,-0.069,-0.009
391087.548,-1.0787315,-9.63993695,1.01008495,-0.019,-0.012,0.006
391087.588,-1.1767979999999998,-9.7085835,0.9610517,-0.019,0.021,-0.014
391087.627,-1.2552512,-9.75761675,0.99047165,-0.015,0.034,-0.031
391087.667,-1.3533177,-9.7085835,0.9218251,-0.007,0.035,-0.004
391087.707,-1.32389775,-9.60071035,0.9022118,-0.009,-0.003,0.005
391087.747,-1.2944778,-9.6693569,0.93163175,-0.017,-0.01,-0.009
391087.787,-1.26505785,-9.71839015,0.9610517,-0.017,0.008,-0.003
391087.827,-1.3337044,-9.6301303,0.97085835,-0.017,0.026,0.003
391087.867,-1.3827376499999997,-9.69877685,0.91201845,-0.006,0.011,-0.011
391087.907,-1.372931,-9.7478101,0.8924051499999999,-0.007,-0.019,-0.011
391087.947,-1.30428445,-9.6301303,0.980665,-0.005,-0.045,-0.011
391087.987,-1.26505785,-9.7478101,1.0395048999999998,0.004,-0.018,-0.005
391088.027,-1.2552512,-9.79684335,1.01008495,0.01,0.021,0.011
391088.068,-1.2944778,-9.6301303,0.95124505,0.017,0.032,0.007
391088.108,-1.3337044,-9.502643849999998,0.8727918499999999,0.003,-0.006,-0.025
391088.148,-1.2944778,-9.63993695,0.8825985,-0.016,-0.035,-0.038
391088.188,-1.3140911,-9.73800345,1.0002783,-0.024,0.001,-0.03
391088.228,-1.372931,-9.79684335,1.0198915999999998,-0.007,0.003,-0.034
391088.268,-1.3337044,-9.69877685,1.0395048999999998,0.014,-0.046,0.006
391088.308,-1.2356379,-9.60071035,0.980665,0.022,-0.071,0.003
391088.348,-1.1375714,-9.67916355,0.95124505,0.007,-0.029,0.004
391088.388,-1.1375714,-9.7085835,0.99047165,-0.013,0.054,0.008
391088.428,-1.2552512,-9.63993695,0.9414384,-0.026,0.069,-0.003
391088.468,-1.28467115,-9.67916355,1.04931155,-0.024,0.031,-0.022
391088.508,-1.3140911,-9.7478101,1.0296982499999998,-0.014,0.06,-0.014
391088.548,-1.372931,-9.58109705,0.95124505,0.01,0.027,0.003
391088.588,-1.2944778,-9.60071035,0.9022118,0.003,0.003,0.045
391088.627,-1.2160246,-9.71839015,0.9218251,-0.009,-0.042,0.005
391088.667,-1.08853815,-9.6889702,1.1179581,-0.015,0.004,-0.012
391088.707,-1.1964112999999998,-9.6693569,1.04931155,-0.017,0.022,-0.008
391088.747,-1.3140911,-9.6889702,1.04931155,0.006,0.039,-0.053
391088.787,-1.3533177,-9.7085835,0.95124505,-0.005,0.04,-0.003
391088.827,-1.4513842,-9.6497436,0.91201845,-0.016,-0.005,-0.004
391088.867,-1.372931,-9.7478101,1.0787315,0.003,-0.049,-0.029
391088.907,-1.3140911,-9.6693569,1.08853815,0.02,-0.025,-0.007
391088.947,-1.30428445,-9.58109705,0.9610517,0.011,-0.036,0.016
391088.987,-1.26505785,-9.590903699999998,0.9218251,-0.011,-0.036,-0.01
391089.027,-1.20621795,-9.56148375,0.9610517,-0.031,-0.039,-0.018
391089.067,-1.28467115,-9.7870367,1.01008495,-0.045,0.008,-0.016
391089.106,-1.32389775,-9.63993695,1.0983448,-0.022,0.007,-0.021
391089.146,-1.3533177,-9.6497436,1.01008495,-0.012,0.01,0.026
391089.186,-1.3827376499999997,-9.6693569,0.9022118,-0.011,-0.046,0.006
391089.226,-1.2552512,-9.71839015,1.04931155,-0.013,-0.017,0.012
391089.266,-1.2748645,-9.65955025,1.0296982499999998,-0.017,0.052,0.044
391089.306,-1.44157755,-9.75761675,0.9610517,-0.003,0.014,0.017
391089.346,-1.3827376499999997,-9.77723005,0.9610517,0.013,-0.027,-0.006
391089.386,-1.3533177,-9.7674234,0.9022118,0.002,-0.047,0.025
391089.426,-1.30428445,-9.63993695,0.8825985,0.001,-0.109,-0.017
391089.466,-1.0787315,-9.6497436,1.0296982499999998,0.009,-0.094,-0.033
391089.506,-1.08853815,-9.7281968,0.9414384,0.021,-0.031,-0.018
391089.546,-1.0296982499999998,-9.6693569,0.9610517,0.029,0.012,-0.004
391089.586,-1.0395048999999998,-9.5320638,0.93163175,0.012,0.081,0.007
391089.625,-1.14737805,-9.52225715,0.93163175,-0.021,0.129,-0.019
391089.665,-1.3827376499999997,-9.7870367,0.9022118,-0.048,0.154,-0.058
391089.705,-1.5494507,-9.610517,1.0002783,-0.031,0.092,-0.062
391089.745,-1.5886772999999998,-9.71839015,0.9610517,-0.018,0.033,-0.002
391089.785,-1.569064,-9.6497436,0.81395195,-0.007,-0.098,0.001
391089.825,-1.24544455,-9.69877685,0.9610517,-0.01,-0.14,0.005
391089.865,-1.1179581,-9.73800345,1.0198915999999998,-0.017,-0.074,0.02
391089.905,-1.10815145,-9.6693569,1.10815145,-0.014,0.005,-0.013
391089.945,-1.2356379,-9.69877685,1.0002783,-0.007,0.049,0.002
391089.985,-1.4023509499999998,-9.71839015,0.8727918499999999,-0.008,-0.001,-0.004
391090.025,-1.30428445,-9.6889702,0.97085835,0.001,-0.042,-0.008
391090.065,-1.22583125,-9.7281968,0.97085835,0.002,-0.047,0.005
391090.106,-1.14737805,-9.6889702,1.0296982499999998,0.005,-0.031,-0.005
391090.146,-1.1571847,-9.67916355,1.01008495,0.006,-0.002,-0.002
391090.186,-1.1964112999999998,-9.6889702,0.95124505,0.004,0.009,-0.006
391090.226,-1.2356379,-9.62032365,0.9414384,0.005,-0.01,-0.018
391090.266,-1.1767979999999998,-9.77723005,0.99047165,0.004,0.013,-0.004
391090.306,-1.2356379,-9.63993695,1.0198915999999998,0.0,0.016,-0.023
391090.346,-1.24544455,-9.6301303,1.0198915999999998,0.004,0.021,-0.026
391090.386,-1.30428445,-9.6693569,0.97085835,-0.005,0.019,0.009
391090.426,-1.3533177,-9.7281968,0.9610517,-0.003,0.0,-0.011
391090.466,-1.2944778,-9.7281968,1.04931155,0.001,-0.014,0.007
391090.506,-1.32389775,-9.6301303,1.0395048999999998,0.009,-0.022,-0.001
391090.546,-1.28467115,-9.6497436,0.980665,0.012,-0.037,0.007
391090.586,-1.24544455,-9.6301303,0.95124505,-0.003,-0.047,0.017
391090.625,-1.1866046499999998,-9.62032365,1.0395048999999998,-0.01,-0.024,0.007
391090.665,-1.2160246,-9.69877685,1.04931155,-0.015,0.015,0.009
391090.705,-1.3337044,-9.7085835,0.99047165,-0.011,0.007,0.003
391090.745,-1.30428445,-9.6889702,1.0296982499999998,-0.001,-0.028,-0.002
391090.785,-1.28467115,-9.65955025,1.0002783,0.001,-0.019,0.01
391090.825,-1.2552512,-9.6497436,1.0198915999999998,-0.001,-0.025,0.003
391090.865,-1.22583125,-9.79684335,1.06892485,-0.003,0.034,0.006
391090.905,-1.30428445,-9.7085835,1.0983448,-0.005,0.051,-0.007
391090.945,-1.3533177,-9.48303055,1.0198915999999998,0.004,0.044,0.001
391090.985,-1.4023509499999998,-9.610517,0.9218251,-0.003,0.0,0.003
391091.025,-1.3533177,-9.81645665,1.0198915999999998,-0.012,0.017,0.015
391091.065,-1.3140911,-9.6889702,1.1375714,0.005,0.01,0.031
391091.103,-1.26505785,-9.62032365,1.12776475,0.017,-0.03,0.001
391091.143,-1.2160246,-9.63993695,1.0983448,0.011,-0.003,-0.001
391091.183,-1.3337044,-9.62032365,0.9610517,0.002,0.022,-0.001
391091.223,-1.3533177,-9.60071035,1.0198915999999998,-0.012,0.031,-0.006
391091.263,-1.44157755,-9.7478101,1.10815145,-0.013,0.012,-0.026
